Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2024-05-17,Bihar,babycorn,Baby Corn,61,70 - 77,73 - 101,1kg,resource/images/vegetables/babycorn-64.png
2024-05-17,Bihar,bananaflower,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-17,Bihar,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2024-05-17,Bihar,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-17,Bihar,bottlegourd,Bottle Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-17,Bihar,butterbeans,Butter Beans,46,53 - 58,55 - 76,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-17,Bihar,broadbeans,Broad Beans,60,69 - 76,72 - 99,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-17,Bihar,cabbage,Cabbage,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cabbage-64.png
2024-05-17,Bihar,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-05-17,Bihar,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-17,Bihar,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-17,Bihar,coconut,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
2024-05-17,Bihar,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-17,Bihar,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
2024-05-17,Bihar,corianderleaves,Coriander Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-17,Bihar,corn,Corn,31,36 - 39,37 - 51,1kg,resource/images/vegetables/corn-64.png
2024-05-17,Bihar,cucumber,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-05-17,Bihar,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-17,Bihar,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-17,Bihar,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-17,Bihar,brinjal,Brinjal,35,40 - 44,42 - 58,1kg,resource/images/vegetables/brinjal-64.png
2024-05-17,Bihar,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-17,Bihar,elephantyam,Elephant Yam,40,46 - 51,48 - 66,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-17,Bihar,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-17,Bihar,frenchbeans,French Beans,178,205 - 226,214 - 294,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-17,Bihar,garlic,Garlic,276,317 - 351,331 - 455,1kg,resource/images/vegetables/garlic-64.png
2024-05-17,Bihar,ginger,Ginger,126,145 - 160,151 - 208,1kg,resource/images/vegetables/ginger-64.png
2024-05-17,Bihar,oniongreen,Onion Green,45,52 - 57,54 - 74,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-17,Bihar,greenpeas,Green Peas,44,51 - 56,53 - 73,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-17,Bihar,ivygourd,Ivy Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-17,Bihar,lemon,Lemon (Lime),98,113 - 124,118 - 162,1kg,resource/images/vegetables/lemon-64.png
2024-05-17,Bihar,mangoraw,Mango Raw,29,33 - 37,35 - 48,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-17,Bihar,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-17,Bihar,mushroom,Mushroom,81,93 - 103,97 - 134,1kg,resource/images/vegetables/mushroom-64.png
2024-05-17,Bihar,mustardleaves,Mustard Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-17,Bihar,ladiesfinger,Ladies Finger,43,49 - 55,52 - 71,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-17,Bihar,pumpkin,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-17,Bihar,radish,Radish,30,35 - 38,36 - 50,1kg,resource/images/vegetables/radish-64.png
2024-05-17,Bihar,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-17,Bihar,shallot,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,resource/images/vegetables/shallot-64.png
2024-05-17,Bihar,snakegourd,Snake Gourd,37,43 - 47,44 - 61,1kg,resource/images/vegetables/snakegourd-64.png
2024-05-17,Bihar,sorrelleaves,Sorrel Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-05-17,Bihar,spinach,Spinach,14,16 - 18,17 - 23,1kg,resource/images/vegetables/spinach-64.png
2024-05-17,Bihar,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2024-05-18,Bihar,onionbig,Onion Big,24,28 - 30,29 - 40,1kg,resource/images/vegetables/onionbig-64.png
2024-05-18,Bihar,onionsmall,Onion Small,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionsmall-64.png
2024-05-18,Bihar,tomato,Tomato,20,23 - 25,24 - 33,1kg,resource/images/vegetables/tomato-64.png
2024-05-18,Bihar,greenchili,Green Chilli,68,78 - 86,82 - 112,1kg,resource/images/vegetables/greenchili-64.png
2024-05-18,Bihar,beetroot,Beetroot,35,40 - 44,42 - 58,1kg,resource/images/vegetables/beetroot-64.png
2024-05-18,Bihar,potato,Potato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/potato-64.png
2024-05-18,Bihar,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-05-18,Bihar,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-05-18,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-05-18,Bihar,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-05-18,Bihar,babycorn,Baby Corn,61,70 - 77,73 - 101,1kg,resource/images/vegetables/babycorn-64.png
2024-05-18,Bihar,bananaflower,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-18,Bihar,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2024-05-18,Bihar,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-18,Bihar,bottlegourd,Bottle Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-18,Bihar,butterbeans,Butter Beans,46,53 - 58,55 - 76,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-18,Bihar,broadbeans,Broad Beans,60,69 - 76,72 - 99,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-18,Bihar,cabbage,Cabbage,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cabbage-64.png
2024-05-18,Bihar,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-05-18,Bihar,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-18,Bihar,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-18,Bihar,coconut,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
2024-05-18,Bihar,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-18,Bihar,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
2024-05-18,Bihar,corianderleaves,Coriander Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-18,Bihar,corn,Corn,31,36 - 39,37 - 51,1kg,resource/images/vegetables/corn-64.png
2024-05-18,Bihar,cucumber,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-05-18,Bihar,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-18,Bihar,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-18,Bihar,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-18,Bihar,brinjal,Brinjal,35,40 - 44,42 - 58,1kg,resource/images/vegetables/brinjal-64.png
2024-05-18,Bihar,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-18,Bihar,elephantyam,Elephant Yam,40,46 - 51,48 - 66,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-18,Bihar,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-18,Bihar,frenchbeans,French Beans,178,205 - 226,214 - 294,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-18,Bihar,garlic,Garlic,276,317 - 351,331 - 455,1kg,resource/images/vegetables/garlic-64.png
2024-05-18,Bihar,ginger,Ginger,126,145 - 160,151 - 208,1kg,resource/images/vegetables/ginger-64.png
2024-05-18,Bihar,oniongreen,Onion Green,45,52 - 57,54 - 74,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-18,Bihar,greenpeas,Green Peas,44,51 - 56,53 - 73,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-18,Bihar,ivygourd,Ivy Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-18,Bihar,lemon,Lemon (Lime),98,113 - 124,118 - 162,1kg,resource/images/vegetables/lemon-64.png
2024-05-18,Bihar,mangoraw,Mango Raw,29,33 - 37,35 - 48,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-18,Bihar,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-18,Bihar,mushroom,Mushroom,81,93 - 103,97 - 134,1kg,resource/images/vegetables/mushroom-64.png
2024-05-18,Bihar,mustardleaves,Mustard Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-18,Bihar,ladiesfinger,Ladies Finger,43,49 - 55,52 - 71,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-18,Bihar,pumpkin,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-18,Bihar,radish,Radish,30,35 - 38,36 - 50,1kg,resource/images/vegetables/radish-64.png
2024-05-18,Bihar,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-18,Bihar,shallot,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,resource/images/vegetables/shallot-64.png
2024-05-18,Bihar,snakegourd,Snake Gourd,37,43 - 47,44 - 61,1kg,resource/images/vegetables/snakegourd-64.png
2024-05-18,Bihar,sorrelleaves,Sorrel Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-05-18,Bihar,spinach,Spinach,14,16 - 18,17 - 23,1kg,resource/images/vegetables/spinach-64.png
2024-05-18,Bihar,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2024-05-19,Bihar,onionbig,Onion Big,24,28 - 30,29 - 40,1kg,resource/images/vegetables/onionbig-64.png
2024-05-19,Bihar,onionsmall,Onion Small,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionsmall-64.png
2024-05-19,Bihar,tomato,Tomato,20,23 - 25,24 - 33,1kg,resource/images/vegetables/tomato-64.png
2024-05-19,Bihar,greenchili,Green Chilli,68,78 - 86,82 - 112,1kg,resource/images/vegetables/greenchili-64.png
2024-05-19,Bihar,beetroot,Beetroot,35,40 - 44,42 - 58,1kg,resource/images/vegetables/beetroot-64.png
2024-05-19,Bihar,potato,Potato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/potato-64.png
2024-05-19,Bihar,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-05-19,Bihar,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-05-19,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-05-19,Bihar,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-05-19,Bihar,babycorn,Baby Corn,61,70 - 77,73 - 101,1kg,resource/images/vegetables/babycorn-64.png
2024-05-19,Bihar,bananaflower,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-19,Bihar,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2024-05-19,Bihar,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-19,Bihar,bottlegourd,Bottle Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-19,Bihar,butterbeans,Butter Beans,46,53 - 58,55 - 76,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-19,Bihar,broadbeans,Broad Beans,60,69 - 76,72 - 99,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-19,Bihar,cabbage,Cabbage,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cabbage-64.png
2024-05-19,Bihar,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-05-19,Bihar,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-19,Bihar,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-19,Bihar,coconut,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
2024-05-19,Bihar,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-19,Bihar,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
2024-05-19,Bihar,corianderleaves,Coriander Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-19,Bihar,corn,Corn,31,36 - 39,37 - 51,1kg,resource/images/vegetables/corn-64.png
2024-05-19,Bihar,cucumber,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-05-19,Bihar,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-19,Bihar,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-19,Bihar,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-19,Bihar,brinjal,Brinjal,35,40 - 44,42 - 58,1kg,resource/images/vegetables/brinjal-64.png
2024-05-19,Bihar,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-19,Bihar,elephantyam,Elephant Yam,40,46 - 51,48 - 66,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-19,Bihar,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-19,Bihar,frenchbeans,French Beans,178,205 - 226,214 - 294,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-19,Bihar,garlic,Garlic,276,317 - 351,331 - 455,1kg,resource/images/vegetables/garlic-64.png
2024-05-19,Bihar,ginger,Ginger,126,145 - 160,151 - 208,1kg,resource/images/vegetables/ginger-64.png
2024-05-19,Bihar,oniongreen,Onion Green,45,52 - 57,54 - 74,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-19,Bihar,greenpeas,Green Peas,44,51 - 56,53 - 73,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-19,Bihar,ivygourd,Ivy Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-19,Bihar,lemon,Lemon (Lime),98,113 - 124,118 - 162,1kg,resource/images/vegetables/lemon-64.png
2024-05-19,Bihar,mangoraw,Mango Raw,29,33 - 37,35 - 48,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-19,Bihar,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-19,Bihar,mushroom,Mushroom,81,93 - 103,97 - 134,1kg,resource/images/vegetables/mushroom-64.png
2024-05-19,Bihar,mustardleaves,Mustard Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-19,Bihar,ladiesfinger,Ladies Finger,43,49 - 55,52 - 71,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-19,Bihar,pumpkin,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-19,Bihar,radish,Radish,30,35 - 38,36 - 50,1kg,resource/images/vegetables/radish-64.png
2024-05-19,Bihar,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-19,Bihar,shallot,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,resource/images/vegetables/shallot-64.png
2024-05-19,Bihar,snakegourd,Snake Gourd,37,43 - 47,44 - 61,1kg,resource/images/vegetables/snakegourd-64.png
2024-05-19,Bihar,sorrelleaves,Sorrel Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-05-19,Bihar,spinach,Spinach,14,16 - 18,17 - 23,1kg,resource/images/vegetables/spinach-64.png
2024-05-19,Bihar,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2024-05-20,Bihar,onionbig,Onion Big,23,26 - 29,28 - 38,1kg,resource/images/vegetables/onionbig-64.png
2024-05-20,Bihar,onionsmall,Onion Small,38,44 - 48,46 - 63,1kg,resource/images/vegetables/onionsmall-64.png
2024-05-20,Bihar,tomato,Tomato,24,28 - 30,29 - 40,1kg,resource/images/vegetables/tomato-64.png
2024-05-20,Bihar,greenchili,Green Chilli,70,81 - 89,84 - 116,1kg,resource/images/vegetables/greenchili-64.png
2024-05-20,Bihar,beetroot,Beetroot,36,41 - 46,43 - 59,1kg,resource/images/vegetables/beetroot-64.png
2024-05-20,Bihar,potato,Potato,34,39 - 43,41 - 56,1kg,resource/images/vegetables/potato-64.png
2024-05-20,Bihar,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2024-05-20,Bihar,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-05-20,Bihar,amla,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
2024-05-20,Bihar,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-05-20,Bihar,babycorn,Baby Corn,47,54 - 60,56 - 78,1kg,resource/images/vegetables/babycorn-64.png
2024-05-20,Bihar,bananaflower,Banana Flower,14,16 - 18,17 - 23,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-20,Bihar,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2024-05-20,Bihar,bittergourd,Bitter Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-20,Bihar,bottlegourd,Bottle Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-20,Bihar,butterbeans,Butter Beans,54,62 - 69,65 - 89,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-20,Bihar,broadbeans,Broad Beans,66,76 - 84,79 - 109,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-20,Bihar,cabbage,Cabbage,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cabbage-64.png
2024-05-20,Bihar,carrot,Carrot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/carrot-64.png
2024-05-20,Bihar,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-20,Bihar,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-20,Bihar,coconut,Coconut,33,38 - 42,40 - 54,1kg,resource/images/vegetables/coconut-64.png
2024-05-20,Bihar,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-20,Bihar,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
2024-05-20,Bihar,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-20,Bihar,corn,Corn,34,39 - 43,41 - 56,1kg,resource/images/vegetables/corn-64.png
2024-05-20,Bihar,cucumber,Cucumber,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cucumber-64.png
2024-05-20,Bihar,curryleaves,Curry Leaves,28,32 - 36,34 - 46,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-20,Bihar,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-20,Bihar,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-20,Bihar,brinjal,Brinjal,35,40 - 44,42 - 58,1kg,resource/images/vegetables/brinjal-64.png
2024-05-20,Bihar,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-20,Bihar,elephantyam,Elephant Yam,35,40 - 44,42 - 58,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-20,Bihar,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-20,Bihar,frenchbeans,French Beans,178,205 - 226,214 - 294,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-20,Bihar,garlic,Garlic,252,290 - 320,302 - 416,1kg,resource/images/vegetables/garlic-64.png
2024-05-20,Bihar,ginger,Ginger,124,143 - 157,149 - 205,1kg,resource/images/vegetables/ginger-64.png
2024-05-20,Bihar,oniongreen,Onion Green,38,44 - 48,46 - 63,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-20,Bihar,greenpeas,Green Peas,44,51 - 56,53 - 73,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-20,Bihar,ivygourd,Ivy Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-20,Bihar,lemon,Lemon (Lime),97,112 - 123,116 - 160,1kg,resource/images/vegetables/lemon-64.png
2024-05-20,Bihar,mangoraw,Mango Raw,27,31 - 34,32 - 45,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-20,Bihar,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-20,Bihar,mushroom,Mushroom,84,97 - 107,101 - 139,1kg,resource/images/vegetables/mushroom-64.png
2024-05-20,Bihar,mustardleaves,Mustard Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-20,Bihar,ladiesfinger,Ladies Finger,48,55 - 61,58 - 79,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-20,Bihar,pumpkin,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-20,Bihar,radish,Radish,30,35 - 38,36 - 50,1kg,resource/images/vegetables/radish-64.png
2024-05-20,Bihar,ridgegourd,Ridge Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-20,Bihar,shallot,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,resource/images/vegetables/shallot-64.png
